Givenname,Surname,Streetaddress,City,Zipcode,Country,CountryCode,NationalId,TelephoneCountryCode,Telephone,Birthday,ConsentToContact
Vilde,Danielsen,Johnsenstien 961,Paulsen,2659,Norge,NO,19551018-1968,+47,462 29 484,1955-10-18,True
Sven,Pettersson,Industrigatan 2,Kristianstad,43383,Sverige,SE,19590601-1836,+46,08-213 102 28,1959-06-01,True
Anna,Eliasson,Furugatan 995,Skövde,15871,Sverige,SE,19990216-9507,+46,+46 (0)8 679 094 58,1999-02-16,True
Elin,Nordin,Bäckgatan 519,Halmstad,12766,Sverige,SE,19850117-9930,+46,025-64 57 66,1985-01-17,True
Ethan,Ruiz,Johnson Circles 304,Lake Paulside,92647,Danmark,DK,19470619-7514,+45,758-960-7446x4081,1947-06-19,True
Mette,Dahl,Lunderoa 2F,Stinevær,4014,Norge,NO,19830712-3529,+47,48307196,1983-07-12,True
Matilda,Lahti,Poikasaartenpolku 534,Kittilä,28489,Finland,FI,19640926-692F,+358,+358400734215,1964-09-26,True
Rolf,Bergström,Storstigen 457,Lund,14437,Sverige,SE,19580220-2111,+46,+46 (0)8 597 382 45,1958-02-20,True
Pirkko,Luoma,Ilotulituspolku 23,Aura,54535,Finland,FI,19590418-5056,+358,006 066 8521,1959-04-18,True
Carl,Bergström,Furuvägen 4,Trollhättan,47249,Sverige,SE,19941129-7638,+46,048-132 16 68,1994-11-29,True
Aki,Ruuskanen,Birger Kaipiaisen tie 67,Hirvensalmi,31571,Finland,FI,19461021-0617,+358,+358144670742,1946-10-21,True
Charles,Harrison,Tonya Junction 554,Michaelville,76129,Danmark,DK,19920620-7418,+45,+1-820-333-7193,1992-06-20,False
Jason,Stewart,Hays Trail 62816,Huertahaven,31838,Danmark,DK,19890630-9864,+45,737-817-5844,1989-06-30,True
Dan,Karlsson,Parkgatan 95,Gävle,70352,Sverige,SE,19600624-2274,+46,+46 (0)8 140 775 85,1960-06-24,True
Sissel,Holm,Sandvikhavna 6,Thomassen,2448,Norge,NO,19650714-6507,+47,75 15 25 82,1965-07-14,True
Ingeborg,Lunde,Jørgensengata 3,Vik,5322,Norge,NO,19590224-2876,+47,400 85 169,1959-02-24,True
Nils,Ødegård,Hanssenløkka 3,Aasen,4599,Norge,NO,19600731-4621,+47,78661372,1960-07-31,True
Randi,Olsen,Antonsenalléen 2C,Johannessen,2930,Norge,NO,19481019-2455,+47,45713620,1948-10-19,True
Christopher,Cruz,Cook Way 6934,Lake Kevin,64047,Danmark,DK,19690707-2688,+45,987-461-3498x277,1969-07-07,True
Xavier,Gardner,Jacobs Fort 31479,New Michael,76324,Danmark,DK,19610509-6226,+45,(734)487-2195x07991,1961-05-09,True
Eli,Kristoffersen,Hagenfaret 8,Mikkelsen,7704,Norge,NO,19510619-8676,+47,+47 82 38 90 94,1951-06-19,True
Märta,Isaksson,Kyrkogatan 8,Växjö,77498,Sverige,SE,19570817-6289,+46,08-762 053 94,1957-08-17,True
Maria,Persson,Industrigatan 53,Karlskrona,88944,Sverige,SE,19780321-6165,+46,08-926 09 78,1978-03-21,True
Victoria,Carson,Judith Mount 63931,Amyhaven,15158,Danmark,DK,19790410-0237,+45,(370)915-1125x95083,1979-04-10,True
Sara,Lindström,Parkgatan 92,Lidköping,90953,Sverige,SE,19490606-6063,+46,0262-415 12,1949-06-06,True
Carl,Persson,Villagatan 284,Norrköping,13255,Sverige,SE,19880122-0703,+46,08-989 94 15,1988-01-22,True
Kenneth,Olsson,Kyrkotorget 562,Sundsvall,19005,Sverige,SE,19700924-8567,+46,0067-262 64,1970-09-24,True
Malin,Solberg,Sørensenhaugen 8,Olaås,4669,Norge,NO,20000602-3126,+47,95649584,2000-06-02,True
Daniel,Nilsson,Fabriksvägen 47,Norrköping,90734,Sverige,SE,19740501-7344,+46,+46 (0)493 483 57,1974-05-01,True
Pirkko,Kiviniemi,Rapolankuja 1,Ii,66045,Finland,FI,19411013-519X,+358,+358 56 3697380,1941-10-13,True
Tobias,Nyman,Gengatan 23,Malmö,17158,Sverige,SE,19470428-1349,+46,011-826 81 26,1947-04-28,True
Thea,Eriksen,Martinsengropa 9,Royvåg,4747,Norge,NO,19990129-3057,+47,48556991,1999-01-29,True
Tommy,Eriksson,Gentorget 75,Uppsala,43792,Sverige,SE,19670414-9008,+46,08-492 481 62,1967-04-14,True
Juhana,Hartikainen,Poikasaartenkatu 11,Siikajoki,22477,Finland,FI,19680524-653N,+358,041 245 3798,1968-05-24,True
Katriina,Niemelä,Böstaksenkuja 52,Salo,19325,Finland,FI,19590425-8426,+358,(+358) 300286114,1959-04-25,True
Kevin,Thornton,Shawna Vista 203,Virginiamouth,88963,Danmark,DK,19860215-0039,+45,5974093856,1986-02-15,True
Martin,Jonsson,Trädgårdsgatan 21,Kalmar,72867,Sverige,SE,19980917-4391,+46,+46 (0)08 59 92 60,1998-09-17,True
Marcus,Hall,Julie Turnpike 61597,Port Markview,34891,Danmark,DK,19501212-3767,+45,374.475.0233,1950-12-12,True
Anna,Andersson,Järnvägsvägen 8,Kalmar,82440,Sverige,SE,19730212-8603,+46,08-550 52 12,1973-02-12,True
Britt,Moe,Hansenfaret 36A,Heidines,0352,Norge,NO,19440318-9575,+47,487 11 990,1944-03-18,True
Kjetil,Haugland,Fredriksenskogen 02,Hegeøy,7004,Norge,NO,19931107-4172,+47,92142817,1993-11-07,True
Daniel,Jonsson,Järnvägsstigen 49,Varberg,37524,Sverige,SE,19690302-6016,+46,+46 (0)339 738 56,1969-03-02,True
Anna,Sundqvist,Granstigen 4,Östersund,94632,Sverige,SE,19731020-4169,+46,08-928 711 98,1973-10-20,True
Ulrika,Jonsson,Trädgårdsvägen 938,Malmö,96074,Sverige,SE,19770605-8129,+46,+46 (0)8 656 547 67,1977-06-05,True
Rune,Nielsen,Andersenfaret 31,Anitaøy,3884,Norge,NO,19560814-5396,+47,25 21 31 58,1956-08-14,True
Vilde,Bakke,Antonsenbråten 7,Vegardvær,9890,Norge,NO,19520327-0303,+47,48025679,1952-03-27,True
Tomi,Niemi,Usvapolku 5,Petäjävesi,47108,Finland,FI,19520406-245N,+358,+358936089007,1952-04-06,True
Jennifer,Jackson,Jennifer Drive 0048,Warnermouth,80307,Danmark,DK,19470710-2326,+45,001-210-202-1835,1947-07-10,True
Mette,Ruud,Myhrehagen 2,Andreasgrunn,3004,Norge,NO,19651121-4199,+47,+47 63 04 61 46,1965-11-21,True
Rebecca,Ågren,Kyrkvägen 45,Eskilstuna,87330,Sverige,SE,19430121-3193,+46,+46 (0)8 018 917 65,1943-01-21,True
Charles,Collins,Wilson Vista 603,Carolfurt,48018,Danmark,DK,19721012-8583,+45,+1-734-639-0678x31171,1972-10-12,True
Anette,Johansson,Skolstigen 280,Eskilstuna,30002,Sverige,SE,19721225-2007,+46,08-35 49 02,1972-12-25,True
Melissa,Taylor,Stephanie Square 758,East Kimberly,66719,Danmark,DK,19990906-7571,+45,001-488-719-9918x827,1999-09-06,True
John,Davidsson,Furugatan 363,Karlskrona,25228,Sverige,SE,19850629-8599,+47,08-210 121 36,1985-06-29,True
Maria,Allen,Yoder Rapid 24380,Danielport,98054,Danmark,DK,19970607-8885,+45,+1-326-297-5619x6761,1997-06-07,True
Ellen,Josefsson,Kyrkogatan 70,Jönköping,33283,Sverige,SE,19600307-7693,+46,08-152 706 94,1960-03-07,True
Margareta,Berggren,Gengatan 312,Lund,96248,Sverige,SE,19750604-8277,+46,068-463 84 00,1975-06-04,True
Robert,Ray,Garcia Falls 47280,Lake Laura,56564,Danmark,DK,19900517-8554,+45,5299016121,1990-05-17,False
Albert,Persson,Industrigränd 6,Uddevalla,18823,Sverige,SE,19670322-9682,+46,+46 (0)66 81 20 41,1967-03-22,True
Eva,Johansson,Kvarnvägen 870,Borlänge,41199,Sverige,SE,19840207-0055,+46,08-731 927 43,1984-02-07,True
Martin,Nash,Rita Trail 9714,Port Emilytown,94688,Danmark,DK,19871104-1683,+45,001-640-762-3364x087,1987-11-04,False
Barbara,French,Davis Bypass 66087,East Trevor,15671,Danmark,DK,19700607-6869,+45,(453)388-9743,1970-06-07,True
Erik,Hedlund,Backvägen 23,Landskrona,36236,Sverige,SE,19430530-5006,+46,+46 (0)764 821 16,1943-05-30,True
Malin,Sandberg,Asptorget 29,Karlskoga,62656,Sverige,SE,19401118-7608,+46,08-821 73 05,1940-11-18,True
Susanna,Saarinen,Eduskuntatie 33,Ähtäri,34302,Finland,FI,19620522-5181,+358,+358888948719,1962-05-22,True
Sebastian,Lund,Haugenvollen 69,Ruud,8008,Norge,NO,19960206-1550,+47,25639450,1996-02-06,True
Björn,Svensson,Skolgatan 2,Halmstad,95507,Sverige,SE,19981124-8148,+46,08-352 65 12,1998-11-24,True
Johannes,Rønning,Rønningstranda 8,Henriksen,5665,Norge,NO,19850620-7689,+47,90954039,1985-06-20,True
Bjørn,Abrahamsen,Solheimstykket 4H,Simonsen,9176,Norge,NO,19460807-0928,+47,48676703,1946-08-07,True
Cecilia,Persson,Kyrkvägen 4,Piteå,37001,Sverige,SE,19980506-8871,+46,038-69 39 83,1998-05-06,True
Marjaana,Johansson,Rukkilanpolku 145,Vöyri,19189,Finland,FI,19630707-713P,+358,015 665 6608,1963-07-07,True
Aleksi,Holm,Uunisepänkuja 1,Vesilahti,71924,Finland,FI,19720720-729L,+358,(+358) 517730588,1972-07-20,True
Anna,Petersson,Furutorget 33,Kristianstad,72258,Sverige,SE,19620626-1941,+46,010-07 42 13,1962-06-26,True
Stein,Hansen,Pedersenbakken 03,Ødegård,4320,Norge,NO,19591105-3592,+47,66 09 29 58,1959-11-05,True
Jorunn,Hansen,Isaksenflata 82,Sanderhelle,6169,Norge,NO,19960711-0006,+47,09813567,1996-07-11,True
Emma,Jonsson,Granstigen 838,Trelleborg,72413,Sverige,SE,19860219-6732,+46,08-667 697 85,1986-02-19,True
Kristin,Sandvik,Mikkelsenvollen 2A,Jannedal,0590,Norge,NO,19461105-7052,+47,95859883,1946-11-05,True
Anna,Engen,Larsenkroken 5,Eriksen,2956,Norge,NO,19730823-2943,+47,49915435,1973-08-23,True
Anna,Hermansson,Åkertorget 15,Mölndal,79800,Sverige,SE,19580215-6901,+46,08-020 50 10,1958-02-15,True
Ove,Andersson,Skolgränd 726,Norrköping,68066,Sverige,SE,19470416-5431,+46,08-313 71 20,1947-04-16,True
Margaretha,Svensson,Skolgatan 9,Göteborg,54250,Sverige,SE,19721103-2625,+46,08-970 325 41,1972-11-03,True
Marianne,Olsson,Skolstigen 35,Sandviken,54336,Sverige,SE,19730716-7014,+46,+46 (0)62 02 47 08,1973-07-16,True
Taylor,Collier,Michelle Spurs 0551,Colehaven,19557,Danmark,DK,19850105-4091,+45,(941)642-9008x53411,1985-01-05,True
Derrick,Keller,Morales Street 9337,New Matthewchester,80664,Danmark,DK,19581005-6905,+45,572.819.0991,1958-10-05,True
Annelie,Andersson,Skolgatan 320,Kalmar,20189,Sverige,SE,19610222-8136,+46,08-647 914 53,1961-02-22,True
Sigurd,Fredriksen,Tangengrenda 4,Hanshavn,0972,Norge,NO,19731215-5100,+47,953 91 573,1973-12-15,True
Åse,Bøe,Haugenmoen 21F,Hansvik,4044,Norge,NO,19591128-9784,+47,45959882,1959-11-28,True
Monica,Eliasson,Parkgatan 56,Lidköping,72970,Sverige,SE,19930213-6279,+46,+46 (0)29 98 37 25,1993-02-13,True
Anders,Edvardsen,Jacobsengata 4,Arnesen,3042,Norge,NO,19590201-2656,+47,79187155,1959-02-01,True
Ingrid,Persson,Parkvägen 1,Gävle,46049,Sverige,SE,19410801-9529,+46,+46 (0)8 551 324 20,1941-08-01,True
Unni,Kristiansen,Strømroa 6,Cathrineås,8458,Norge,NO,19550824-4902,+47,+4796789433,1955-08-24,True
Kari,Arnesen,Karlsenlunden 86,Øysteinfjell,1553,Norge,NO,19690719-4409,+47,+47 59 88 54 33,1969-07-19,True
Roland,Nilsson,Stationsvägen 446,Växjö,33347,Sverige,SE,19450611-6109,+46,037-90 82 59,1945-06-11,True
Hanna,Hedström,Bäckvägen 92,Uddevalla,42706,Sverige,SE,19920607-9497,+46,0302-36 93 69,1992-06-07,True
Yvonne,Petersson,Fabriksvägen 379,Sundsvall,36918,Sverige,SE,19470911-1125,+46,086-274 65 79,1947-09-11,True
Kristian,Lindqvist,Ylipalonkuja 925,Pieksämäki,74183,Finland,FI,19970710-007R,+358,+358 365462981,1997-07-10,True
Märta,Gustafsson,Ringgatan 438,Uppsala,50525,Sverige,SE,19440327-1212,+46,08-299 398 15,1944-03-27,True
Rune,Johansson,Björkgatan 2,Malmö,63886,Sverige,SE,19621203-5585,+46,+46 (0)70 69 82 67,1962-12-03,True
Gustav,Åkesson,Björkgatan 64,Borås,28433,Sverige,SE,19910223-7398,+46,08-36 41 79,1991-02-23,True
Hans,Arvidsson,Industritorget 94,Norrköping,74585,Sverige,SE,19700103-9003,46,097-68 24 14,1970-01-03,True
Jason,Jensen,James Rest 5784,Edwardton,68261,Danmark,DK,19791013-1498,+45,001-542-415-6387x25260,1979-10-13,True
Magnus,Amundsen,Knudsenkroken 6H,Aas,1940,Norge,NO,19750313-4453,+47,419 97 430,1975-03-13,True
John,Johansson,Åkertorget 16,Ängelholm,74693,Sverige,SE,19620824-1635,+46,+46 (0)218 089 30,1962-08-24,True
Helge,Fredriksen,Haugstykket 7E,Oddsjøen,5372,Norge,NO,19970122-5122,+47,34731306,1997-01-22,True
Anneli,Salmi,Ylänköbulevardi 96,Kauhava,94999,Finland,FI,19541229-535F,+358,(+358) 599174817,1954-12-29,True
Bjørn,Moe,Tveitstranda 334,Mathisen,3243,Norge,NO,19990625-6634,+47,55152561,1999-06-25,True
Elisabet,Bengtsson,Skolgatan 08,Halmstad,47169,Sverige,SE,19611124-2625,+46,0304-17 88 28,1961-11-24,True
Bengt,Andersson,Bäckvägen 6,Karlstad,99495,Sverige,SE,19960628-4311,+46,+46 (0)405 369 31,1996-06-28,True
Elin,Isaksen,Myhreringen 028,Andreanes,3273,Norge,NO,19960110-1260,+47,+47 38 23 46 51,1996-01-10,True
Marjatta,Muhonen,Vesakkopolku 15,Tornio,39629,Finland,FI,19621025-0468,+46,0004647873,1962-10-25,True
Jan,Johansson,Storstigen 510,Kalmar,74364,Sverige,SE,19770418-5311,+46,08-02 91 63,1977-04-18,True
Karin,Andersson,Skolvägen 7,Gävle,43317,Sverige,SE,19560817-6798,+46,+46 (0)8 299 031 79,1956-08-17,True
Dennis,Wilkins,Fernandez Estates 40421,East Hannahtown,87625,Danmark,DK,19471118-1725,+45,001-771-406-4401x39488,1947-11-18,True
Conny,Andersson,Parkvägen 6,Örnsköldsvik,75667,Sverige,SE,19421208-9796,+46,08-67 08 43,1942-12-08,True
Olav,Jensen,Iverseneggen 77A,Groeid,8931,Norge,NO,19980325-4525,+47,66 30 53 28,1998-03-25,True
Jessica,Jönsson,Fabriksstigen 04,Varberg,57654,Sverige,SE,19990330-8143,+46,038-02 40 28,1999-03-30,True
Maria,Olsson,Grangatan 67,Eskilstuna,85114,Sverige,SE,19560424-3965,+46,08-652 69 74,1956-04-24,True
Maria,Svensson,Storstigen 370,Lidingö,65313,Sverige,SE,19770905-4693,+46,+46 (0)8 470 021 46,1977-09-05,True
Paul,Lindberg,Genstigen 43,Falun,82148,Sverige,SE,19770329-3871,+46,+46 (0)366 068 92,1977-03-29,True
Eleonora,Nilsson,Järnvägsvägen 4,Kalmar,65047,Sverige,SE,19931127-7371,+46,08-31 25 61,1993-11-27,True
Marika,Härkönen,Sapilasbulevardi 33,Halsua,23510,Finland,FI,19470117-481L,+358,(+358) 957986930,1947-01-17,True
Henrik,Johansson,Ekvägen 38,Karlstad,17105,Sverige,SE,19780913-2271,+46,0283-45 07 51,1978-09-13,True
Lars,Eriksson,Åkerstigen 075,Skövde,14670,Sverige,SE,19970316-6344,+46,+46 (0)91 99 93 41,1997-03-16,True
Douglas,Thomas,Evans Expressway 498,West Biancafort,77934,Danmark,DK,19650416-4640,+45,(978)988-4243,1965-04-16,True
Jennifer,Jones,Allison Islands 781,Perezton,38903,Danmark,DK,19770928-9410,+45,+1-610-237-9380x726,1977-09-28,True
Nina,Larsson,Villavägen 9,Borlänge,97909,Sverige,SE,19870317-0676,+46,+46 (0)37 17 37 78,1987-03-17,True
Eva,Gustafsson,Parkgatan 6,Kalmar,95811,Sverige,SE,19750214-7739,+46,046-13 29 25,1975-02-14,True
Sara,Olsson,Järnvägsstigen 185,Karlskoga,71107,Sverige,SE,19600802-9840,+46,08-840 282 61,1960-08-02,True
James,Johnson,Perez View 66609,Dannytown,47837,Danmark,DK,19700922-4194,+45,001-472-794-5515x1461,1970-09-22,True
Anni,Lehtonen,Orvokkipolku 99,Lohja,34143,Finland,FI,19700312-668J,+358,058 512 1984,1970-03-12,True
Katarina,Lindberg,Furugatan 598,Helsingborg,80927,Sverige,SE,19740808-1602,+46,+46 (0)8 260 689 35,1974-08-08,True
Else,Hagen,Lundemoen 6,Aas,6523,Norge,NO,19680823-6898,+47,+47 56 36 92 61,1968-08-23,True
Timothy,Valdez,Edwards Branch 316,Anthonyshire,07974,Danmark,DK,19460519-0989,+45,+1-876-436-5282,1946-05-19,True
Nina,Korhonen,Ostospolku 4,Hyrynsalmi,63988,Finland,FI,19860201-288D,+358,+358 044805380,1986-02-01,True
Marte,Svendsen,Holmkollen 3A,Johangrunn,2004,Norge,NO,19540331-1664,+47,75660910,1954-03-31,True
Øystein,Mikkelsen,Svendsenrøa 25C,Turidodden,8631,Norge,NO,19920124-2645,+47,931 50 040,1992-01-24,True
Jenny,Olsson,Genstigen 97,Stockholm,12734,Sverige,SE,19460924-3753,+46,0722-476 49,1946-09-24,True
Maja,Karlsson,Järnvägsstigen 8,Lidköping,58125,Sverige,SE,19700719-3029,+46,+46 (0)8 692 034 88,1970-07-19,True
Emily,Davis,Diana Roads 167,North Frankside,77366,Danmark,DK,19890202-4062,+45,(393)627-6213x059,1989-02-02,True
Marianne,Andersson,Bäckgatan 5,Malmö,35609,Sverige,SE,19700320-8165,+46,08-43 90 16,1970-03-20,True
Linnéa,Karlsson,Industristigen 339,Mölndal,73313,Sverige,SE,19760901-4491,+46,08-401 486 40,1976-09-01,True
Hans,Andersson,Furugatan 2,Södertälje,65498,Sverige,SE,19440225-4690,+46,+46 (0)41 35 81 23,1944-02-25,True
Anders,Berggren,Fabriksgatan 941,Växjö,89437,Sverige,SE,19780427-5708,+46,+46 (0)88 81 08 46,1978-04-27,True
Eirik,Sandvik,Hansentjernet 1,Mathisen,2688,Norge,NO,19700129-5098,+47,499 74 854,1970-01-29,True
Margareta,Olsson,Grangatan 14,Lund,68483,Sverige,SE,19430224-0497,+46,073-706 03 03,1943-02-24,True
Hans,Andersson,Fabriksgränd 21,Västerås,10794,Sverige,SE,19450503-1164,+46,+46 (0)988 817 60,1945-05-03,True
Marja,Karlsson,Dunckerintie 929,Vesanto,37112,Finland,FI,19481111-675N,+358,0405068337,1948-11-11,True
Cindy,Price,Brock Highway 2671,East Melissastad,15849,Danmark,DK,19671018-8558,+45,543-322-5051,1967-10-18,True
Joseph,Wiggins,Goodman Springs 6877,New Michelleton,56306,Danmark,DK,19431019-2114,+45,787.533.7188x113,1943-10-19,True
Dan,Larsson,Ekgränd 709,Ängelholm,24459,Sverige,SE,19440206-6858,+46,08-45 44 17,1944-02-06,True
Gunnar,Eriksson,Björkgatan 22,Karlskoga,95771,Sverige,SE,19401223-6406,+46,0049-671 88,1940-12-23,True
Sissel,Andresen,Henriksenhaugen 3B,Kristinøy,6920,Norge,NO,19661230-1337,+47,14 39 01 23,1966-12-30,True
Åke,Fredriksson,Strandgränd 577,Sandviken,59872,Sverige,SE,19520310-2607,+46,0483-621 34,1952-03-10,True
Magne,Holm,Jensenhaugen 17,Emilieberg,7467,Norge,NO,19470314-4836,+47,933 23 890,1947-03-14,True
Anna,Holmberg,Björkgatan 601,Uppsala,73157,Sverige,SE,19760823-6355,+46,+46 (0)8 936 132 99,1976-08-23,True
Elina,Leskinen,Kiitäjänkuja 9,Padasjoki,17560,Finland,FI,19750103-846N,+358,052 862 6539,1975-01-03,True
Bertil,Blom,Villagatan 218,Södertälje,72850,Sverige,SE,19620724-5446,+46,011-194 99 01,1962-07-24,True
Julie,Conway,Williams Walks 216,Carneymouth,24011,Danmark,DK,19811113-3080,+45,001-912-237-6584,1981-11-13,True
Alf,Bakke,Pedersenmoen 44,Trondsjøen,5224,Norge,NO,19920618-2632,+47,+4791082040,1992-06-18,True
Lindsey,Calhoun,Gutierrez Glens 92618,Cruztown,91382,Donmark,DK,19460828-0083,+45,(249)770-2894,1946-08-28,True
Sofia,Lindberg,Villagränd 464,Växjö,59932,Sverige,SE,19600702-9563,+46,+46 (0)81 73 38 01,1960-07-02,True
Nils,Linder,Järnvägsvägen 73,Skövde,17936,Finland,SE,19760417-5795,+46,+46 (0)551 967 15,1976-04-17,True
Erik,Johansson,Skolvägen 5,Ängelholm,70566,Sverige,SE,19680130-1510,+46,08-365 32 45,1968-01-30,True
Hans,Gunnarsson,Trädgårdstorget 61,Lidingö,39293,Sverige,SE,19510728-8800,+46,08-622 04 54,1951-07-28,True
Joonatan,Niemelä,Graniittitie 260,Teuva,75911,Finland,FI,19541224-789J,+358,+358 664598433,1954-12-24,True
Roar,Rasmussen,Hellandgata 8,Mariefjord,3395,Norge,NO,19620915-5579,+47,422 50 049,1962-09-15,True
Marissa,Lawson,Kenneth Unions 96541,Ballberg,37369,Danmark,DK,19560727-2170,+45,211.522.9277x885,1956-07-27,True
Olavi,Ahonen,Vellikellonpolku 6,Pyhäjärvi,63047,Finland,FI,19851201-8380,+358,+358 787806209,1985-12-01,True
Anthony,Bond,Bruce Cliff 7079,Darrellbury,20988,Danmark,DK,19520220-5751,+45,715.766.8786x66093,1952-02-20,True
Leif,Arnesen,Næsshøgda 5,Brittø,2554,Norge,NO,19540806-2634,+47,45368079,1954-08-06,True
André,Olsson,Aspgatan 945,Trelleborg,27385,Sverige,SE,19460325-9421,+46,+46 (0)519 051 25,1946-03-25,True
Kari,Black,Snyder Ford 063,Amberfort,35046,Danmark,DK,19471125-1635,+45,389.911.3279,1947-11-25,True
Paul,Williams,Walker Walks 447,Gillespiefort,14845,Danmark,DK,19860705-6397,+45,413.952.1791,1986-07-05,True
Aud,Hanssen,Knutsenekra 9E,Haugland,6379,Norge,NO,19730415-9904,+47,92342763,1973-04-15,True
Sinikka,Kinnunen,Pyörökivenbulevardi 362,Ilomantsi,91492,Finland,FI,19881215-663A,+358,+358 18 0781880,1988-12-15,True
Cole,Hernandez,Morales Divide 943,West Randy,16620,Danmark,DK,19560715-8184,+45,+1-421-444-7939x51751,1956-07-15,True
Olov,Eriksson,Ringstigen 70,Norrköping,52028,Sverige,SE,19940331-0536,+46,+46 (0)95 79 35 93,1994-03-31,True
Marianne,Bengtsson,Järnvägsgatan 184,Stockholm,91598,Sverige,SE,19550511-5753,+46,+46 (0)71 50 44 15,1955-05-11,True
May,Hagen,Johannessenlyngen 342,Haug,0005,Norge,NO,19751013-6506,+47,16218551,1975-10-13,True
Wenche,Svendsen,Eideholtet 50,Lien,3556,Norge,NO,19941020-6996,+47,+47 02 24 25 91,1994-10-20,True
Anders,Hagen,Svendsentunet 84,Sveinnes,9318,Norge,NO,19800602-6874,+47,41819795,1980-06-02,True
Aud,Sivertsen,Andresenmarka 00,Johansen,5675,Norge,NO,19530118-9281,+47,79 71 87 55,1953-01-18,True
Nora,Jenssen,Aasenmarka 8,Halvorsen,3873,Norge,NO,19840313-9311,+47,+47 62 27 57 98,1984-03-13,True
Maria,Nord,Granvägen 707,Ängelholm,35816,Sverige,SE,19690715-6039,+46,+46 (0)8 353 236 80,1969-07-15,True
Elisabet,Nilsson,Kyrkovägen 361,Uppsala,93153,Sverige,SE,19731211-2812,+46,08-004 31 59,1973-12-11,True
Nina,Lundberg,Bäckgatan 586,Trollhättan,17608,Sverige,SE,19631027-9724,+46,08-395 249 42,1963-10-27,True
Wilhelm,Andersson,Ekvägen 22,Lidingö,55107,Sverige,SE,19671003-9736,+46,+46 (0)39 07 68 84,1967-10-03,True
Karin,Sivertsen,Moenbråten 00,Grethestrøm,7360,Norge,NO,19451103-0993,+47,50 93 96 02,1945-11-03,True
Allan,Johansson,Backgatan 37,Lidingö,40068,Sverige,SE,19910322-3631,+46,+46 (0)46 91 33 91,1991-03-22,True
Caitlin,Davies,Cory Tunnel 68744,East Kristinefort,04868,Danmark,DK,19630101-2323,+45,867-706-2822x4989,1963-01-01,True
Åke,Petersson,Ringtorget 6,Malmö,64307,Sverige,SE,19410118-8829,+46,0503-13 51 26,1941-01-18,True
Hayley,Lopez,Angela Locks 95446,Crawfordton,61544,Danmark,DK,19900111-7757,+45,+1-215-395-3092x89777,1990-01-11,True
Iris,Persson,Nygatan 9,Falun,55251,Sverige,SE,19790829-4042,+46,0355-32 56 84,1979-08-29,True
Liv,Mathisen,Strømhøgda 62E,Mathisen,5732,Norge,NO,19731006-4435,+47,49635165,1973-10-06,True
Susanna,Eriksson,Parkvägen 2,Alingsås,27032,Sverige,SE,19830913-8561,+46,+46 (0)8 667 738 85,1983-09-13,True
Katelyn,Roach,Farrell Prairie 083,South Jennifer,47246,Danmark,DK,19800405-4913,+45,859-591-9942,1980-04-05,True
Siv,Engström,Stationsvägen 08,Sundsvall,68286,Sverige,SE,19851118-7032,+46,002-548 47 22,1985-11-18,True
Dagmar,Lindblom,Trädgårdsvägen 061,Landskrona,29581,Sverige,SE,19471002-6291,+46,08-23 24 37,1947-10-02,True
Svein,Knutsen,Andresenåsen 2,Sindresjøen,8567,Norge,NO,19480314-6524,+47,66 73 88 97,1948-03-14,True
Ingegerd,Blomberg,Strandtorget 103,Lund,74856,Sverige,SE,19610806-6008,+46,0337-587 00,1961-08-06,True
Aapo,Laurila,Uunisepänpolku 895,Uusikaupunki,38169,Finland,FI,19910107-651W,+358,+358 24 6294708,1991-01-07,True
Anders,Åström,Järnvägsvägen 6,Nyköping,68259,Sverige,SE,19590615-0034,+46,+46 (0)399 769 75,1959-06-15,True
Hilde,Johnsen,Iversenkroken 86A,Thorsen,1859,Norge,NO,19510818-3041,+47,49 10 56 78,1951-08-18,True
Christer,Karlsson,Ängsgatan 9,Östersund,33990,Sverige,SE,19890321-4575,+46,033-87 12 87,1989-03-21,True
Alf,Eide,Aunetunet 7,Adrianås,5838,Norge,NO,19411114-4598,+47,48081922,1941-11-14,True
Esko,Taipale,Oraskuja 5,Mustasaari,72758,Finland,FI,19891018-800T,+358,(+358) 916085275,1989-10-18,True
Anna,Holm,Kyrkvägen 993,Trollhättan,92292,Sverige,SE,19421020-2861,+46,+46 (0)8 381 388 44,1942-10-20,True
Simen,Ali,Arnesenrøa 93A,Berntsen,7709,Norge,NO,19700512-4472,+47,75096478,1970-05-12,True
Per,Fredriksson,Trädgårdsgatan 4,Jönköping,20178,Sverige,SE,19900413-4148,+46,08-322 952 97,1990-04-13,True
Dana,Lopez,David Forge 1948,Lake Angela,29045,Danmark,DK,19480529-0285,+45,+1-429-482-7516x31557,1948-05-29,True
Anders,Eriksson,Genvägen 4,Sandviken,68896,Sverige,SE,19540114-5713,+46,+46 (0)170 563 71,1954-01-14,True
Ashlee,Williams,Chandler Flats 9435,South Eddieton,66536,Danmark,DK,19460728-4886,+45,+1-753-898-5410,1946-07-28,True
Gunn,Tangen,Ahmedløkka 1,Nilsen,4297,Norge,NO,19960118-7550,+47,56 55 03 42,1996-01-18,True
Sirkka,Riikonen,Niittylänbulevardi 41,Pukkila,33600,Finland,FI,19780303-475N,+358,(+358) 458435557,1978-03-03,True
Bjørn,Ahmed,Dahlstranda 65,Bakke,7806,Norge,NO,19651024-0851,+47,43420812,1965-10-24,True
