Givenname,Surname,Streetaddress,City,Zipcode,Country,CountryCode,NationalId,TelephoneCountryCode,Telephone,Birthday,ConsentToContact
Johan,Pettersson,Skogsgränd 121,Norrköping,24975,Sverige,SE,19810424-8084,+46,096-60 25 95,1981-04-24,True
Thomas,Tveit,Svendsenkollen 55F,Kimeid,6514,Norge,NO,19520601-8048,+47,05994433,1952-06-01,True
Margareta,Petersson,Genvägen 193,Nyköping,59616,Sverige,SE,19591010-4266,+46,0739-30 33 10,1959-10-10,True
Ingeborg,Aas,Mathisengata 8F,Tonestrøm,2677,Norge,NO,19861219-6878,+47,93 18 11 88,1986-12-19,True
Bengt,Östlund,Fabriksgränd 952,Lidköping,29141,Sverige,SE,19520108-9036,+46,08-388 78 11,1952-01-08,True
Magnus,Holm,Eriksengropa 6C,Nielsen,8858,Norge,NO,19941017-8202,+47,+4731479347,1994-10-17,True
Anthony,Obrien,Tran Burgs 7705,Lake Kathleenchester,20584,Danmark,DK,19460516-7957,+45,001-872-837-9428x729,1946-05-16,True
Scott,Washington,Matthew Road 5818,Sandersmouth,57635,Danmark,DK,19440315-1195,+45,267.761.6301x426,1944-03-15,True
Christina,Eriksson,Kyrkgatan 862,Karlskrona,75216,Sverige,SE,19701211-5560,+46,+46 (0)260 631 45,1970-12-11,True
Peggy,Ford,Scott Ridges 5759,West Monicafurt,14859,Danmark,DK,19750421-4482,+45,2082095710,1975-04-21,True
Margareta,Toivonen,Berganbulevardi 7,Mänttä-Vilppula,73642,Finland,FI,19750414-234J,+358,0529069743,1975-04-14,True
Asbjørn,Hanssen,Dahltoppen 2,Gundersen,6416,Norge,NO,19460414-6489,+47,456 11 915,1946-04-14,True
Anders,Berglund,Villagränd 891,Skövde,89504,Sverige,SE,19710516-7401,+46,+46 (0)062 003 10,1971-05-16,True
Leslie,Williams,Melissa Station 5939,Lake Victoria,33202,Danmark,DK,19611021-1290,+45,+1-696-714-6897,1961-10-21,True
Ingemar,Johansson,Gengatan 418,Karlskoga,55762,Sverige,SE,19430530-3882,+46,017-794 42 61,1943-05-30,True
Bjørg,Fredriksen,Henriksenrøa 60,Emiliestad,3113,Norge,NO,19530712-4419,+47,97905065,1953-07-12,True
Helge,Gustafsson,Kyrkvägen 484,Linköping,25202,Sverige,SE,19780117-0739,+46,+46 (0)11 78 35 02,1978-01-17,True
Gudrun,Lindqvist,Genvägen 8,Malmö,12930,Sverige,SE,19440909-8926,+46,08-544 62 72,1944-09-09,True
Åke,Sjöström,Skolgatan 1,Sandviken,24049,Sverige,SE,19731003-7840,+46,+46 (0)8 589 830 17,1973-10-03,True
Jorge,Griffith,Parker Harbors 557,Wilsonmouth,94623,Danmark,DK,19830903-9390,+45,+1-469-419-5056x74287,1983-09-03,True
Jorunn,Tangen,Ødegårdvika 65,Gerdnes,7804,Norge,NO,19981124-8826,+47,18865686,1998-11-24,True
Maria,Olsson,Ekvägen 576,Helsingborg,30141,Sverige,SE,19400217-8243,+46,08-693 013 32,1940-02-17,True
Jasmine,Allen,Pratt Creek 126,Christophertown,42537,Danmark,DK,19480906-6154,+45,001-403-780-0421,1948-09-06,True
John,Meyer,Miles Keys 73678,New Charles,50343,Danmark,DK,19600213-8608,+45,641.570.3570x375,1960-02-13,True
Katarina,Svensson,Björkstigen 5,Jönköping,15052,Sverige,SE,19890928-5509,+47,059-18 09 19,1989-09-28,True
Anna,Pettersson,Kyrkovägen 6,Borås,58335,Sverige,SE,19660723-4372,+47,+46 (0)106 862 14,1966-07-23,True
Vegard,Myhre,Nguyenbråten 4,Janneås,3038,Norge,NO,19990520-7208,+47,43847488,1999-05-20,True
Sofia,Holmström,Niitynperänpolku 25,Uurainen,51688,Finland,FI,19460706-6424,+358,+358 40 0299221,1946-07-06,True
Linnéa,Persson,Järnvägsstigen 4,Kalmar,37904,Sverige,SE,19670615-5742,+46,047-92 83 55,1967-06-15,True
Jeremy,Olson,Ball Fords 930,Hernandezton,61538,Danmark,DK,19720611-1444,+45,(422)302-6893,1972-06-11,True
Espen,Kristensen,Sandvikgrenda 2,Jansand,7695,Norge,NO,19721122-1966,+47,91618609,1972-11-22,True
Lena,Jonsson,Strandvägen 3,Skellefteå,78179,Sverige,SE,19410928-7960,+46,0231-630 20,1941-09-28,True
Jose,Neal,Rachel Knoll 505,Laurenport,04966,Danmark,DK,19590405-1526,+45,266-841-0864,1959-04-05,True
Barbara,Gonzalez,Hill Fall 042,Erinberg,45131,Danmark,DK,19821231-8490,+45,001-861-885-1526,1982-12-31,True
Linn,Bakke,Jacobsengata 48,Berg,4862,Norge,NO,19690625-5811,+47,50 01 02 92,1969-06-25,True
Marius,Sandvik,Vikgjerdet 82,Arneborg,0246,Norge,NO,19700913-8017,+47,06019799,1970-09-13,False
Glenda,Gardner,Joseph Lights 73218,Kathyhaven,63872,Danmark,DK,19770625-2132,+45,546-698-5515x703,1977-06-25,True
Eva,Ruud,Abrahamsenjordet 7B,Anetteø,4498,Norge,NO,19591009-8694,+47,25 31 25 23,1959-10-09,True
Wenche,Eriksen,Andresenspranget 56C,Andersen,0019,Norge,NO,19490726-0353,+47,+47 45 04 94 01,1949-07-26,True
Daniel,Bergqvist,Villavägen 946,Eskilstuna,39758,Sverige,SE,19790731-0599,+46,+46 (0)724 736 58,1979-07-31,True
Bradley,Jefferson,Karla Key 6353,Julieshire,30167,Danmark,DK,19781108-1048,+45,8039050571,1978-11-08,True
Else,Rønning,Mikkelsenmarka 4,Elsehelle,1344,Norge,NO,19750212-0016,+47,439 19 053,1975-02-12,True
Monika,Viklund,Aspgränd 630,Örnsköldsvik,42902,Sverige,SE,19820302-4995,+46,+46 (0)492 627 59,1982-03-02,True
Staffan,Nilsson,Skolgränd 70,Jönköping,98974,Sverige,SE,19810522-1682,+46,08-420 90 22,1981-05-22,True
Kent,Gunnarsson,Industrigatan 63,Nyköping,68104,Sverige,SE,19580608-2440,+46,+46 (0)8 617 528 56,1958-06-08,True
Anna,Johnson,Bryan Forge 528,Lake Andreamouth,42310,Danmark,DK,19720202-7890,45,+1-621-351-7664x766,1972-02-02,True
Stein,Strøm,Rasmussenmyra 34,Bakken,4662,Danmark,NO,19571107-4071,+47,84 13 04 26,1957-11-07,True
Amanda,Johansson,Skolgatan 376,Eskilstuna,48935,Sverige,SE,19741211-2869,+46,006-98 06 53,1974-12-11,True
Leif,Sundberg,Genstigen 8,Linköping,20594,Sverige,SE,19530917-7934,+46,+46 (0)02 75 00 99,1953-09-17,True
Arto,Härkönen,Tahtipolku 293,Kustavi,12140,Finland,FI,19660826-584S,+358,066 032 0700,1966-08-26,True
Elsa,Magnusson,Strandvägen 31,Eskilstuna,47107,Sverige,SE,20000526-0612,+46,0632-66 13 85,2000-05-26,True
Kenneth,Eriksson,Kvarnvägen 4,Varberg,38956,Sverige,SE,19580719-4544,+46,097-19 98 77,1958-07-19,True
Kristoffer,Jönsson,Fabriksgatan 074,Kalmar,94832,Sverige,SE,19400513-3059,+46,08-469 72 68,1940-05-13,True
Marianne,Pettersson,Furugatan 010,Borås,32906,Sverige,SE,20000722-6636,+46,08-866 081 48,2000-07-22,True
Adrian,Jenssen,Andersenjordet 8,Larsen,8968,Norge,NO,19640801-6199,+47,+47 94 82 46 17,1964-08-01,True
Åke,Eriksson,Ringgränd 586,Falun,53288,Sverige,SE,19600612-0622,+46,+46 (0)230 268 71,1960-06-12,True
Jens,Nilsson,Stationsgatan 304,Jönköping,26444,Sverige,SE,19420421-0609,+46,08-00 24 57,1942-04-21,True
Gustaf,Persson,Kvarnvägen 9,Uppsala,80192,Sverige,SE,19481010-5618,+46,+46 (0)72 29 24 58,1948-10-10,True
Hans,Svensson,Stationstorget 47,Gävle,54170,Sverige,SE,19940520-5841,+46,08-279 599 19,1994-05-20,True
Sören,Jansson,Bäckgatan 785,Borlänge,51954,Sverige,SE,19501227-1707,+46,094-123 59 12,1950-12-27,True
John,Wright,Griffith Path 7685,Aprilport,58933,Danmark,DK,19720511-1333,+45,221.325.0017x46083,1972-05-11,True
Michael,Hallberg,Björkstigen 35,Umeå,92552,Sverige,SE,19770228-7548,+46,08-222 803 97,1977-02-28,True
Bengt,Haglund,Parkgränd 95,Stockholm,20861,Sverige,SE,19540116-7456,+46,+46 (0)525 417 19,1954-01-16,True
Andrea,Berntsen,Jensenberget 2,Johnby,4502,Norge,NO,19791127-3415,+47,12 55 03 75,1979-11-27,True
Dennis,Snyder,Stacy Glen 365,West Coreybury,48045,Danmark,DK,19940523-1874,+45,(681)657-2702,1994-05-23,True
Asbjørn,Dahl,Næssspranget 407,Simonsen,2338,Norge,NO,19610606-9248,+47,96314069,1961-06-06,True
Erik,Lundqvist,Fabriksgatan 988,Jönköping,59966,Sverige,SE,19850125-9201,+46,08-826 86 66,1985-01-25,True
Ingemar,Persson,Skolgränd 940,Halmstad,35759,Sverige,SE,19470903-5029,+46,08-087 824 92,1947-09-03,True
Arne,Eriksson,Kyrkotorget 69,Eskilstuna,71301,Sverige,SE,19781021-2885,+46,0372-540 60,1978-10-21,True
Anita,Johansson,Björkstigen 913,Mölndal,29322,Sverige,SE,19470413-8833,+46,08-83 27 21,1947-04-13,True
Karin,Johansson,Parkgatan 19,Karlstad,30762,Norge,SE,19851114-7248,+46,08-87 90 17,1985-11-14,True
Harald,Eide,Knutsenekra 835,Mikkelsen,2801,Norge,NO,19840208-6271,+47,62973174,1984-02-08,True
Cassidy,Stuart,Mason Brook 3545,Hayeschester,22860,Danmark,DK,19570614-3344,+45,814-946-1538,1957-06-14,True
Gunn,Aas,Myhreringen 32,Hansen,4517,Norge,NO,19470916-0301,+47,91591124,1947-09-16,True
Markus,Antonsen,Halvorsenroa 3,Karlsjøen,7913,Norge,NO,19521106-9171,+47,63585972,1952-11-06,True
Kelly,Manning,Lopez Loaf 65620,Youngchester,68558,Danmark,DK,19850525-1396,+45,001-415-913-8146,1985-05-25,True
Inger,Sivertsen,Thomassenåsen 7,Turidborg,5603,Norge,NO,19830512-4620,+47,21 08 83 88,1983-05-12,True
Karen,Jones,Sara Flats 27248,Saratown,83710,Danmark,DK,19441110-0526,+45,(734)758-3602x659,1944-11-10,True
Caroline,Englund,Furuvägen 391,Skellefteå,40358,Sverige,SE,19850207-7372,+46,083-264 77 62,1985-02-07,True
Judith,Duran,Jeff Alley 488,Yvonneview,60793,Danmark,DK,19980211-2622,+45,+1-344-416-0836x363,1998-02-11,True
Jose,Jennings,Robert Overpass 6867,Lake Danielle,39731,Danmark,DK,19721110-1014,+45,2743108219,1972-11-10,True
Ellinor,Johansson,Skolvägen 16,Örnsköldsvik,39032,Sverige,SE,19880225-5222,+46,+46 (0)8 079 343 99,1988-02-25,True
Ingrid,Eriksson,Ängsvägen 8,Borås,83265,Sverige,SE,19990515-7903,+46,+46 (0)43 48 82 87,1999-05-15,True
Gert,Karlsson,Åkergatan 17,Jönköping,52610,Sverige,SE,19780408-0432,+46,045-003 53 14,1978-04-08,True
Stian,Johnsen,Mikkelsenskogen 774,Rasmussen,2281,Norge,NO,19440503-0779,+47,95436931,1944-05-03,True
Tommy,Davidsson,Nyvägen 8,Jönköping,94279,Sverige,SE,19660312-0846,+46,08-115 95 14,1966-03-12,True
Lise,Jakobsen,Evensenløkka 3,Berntsen,8090,Norge,NO,19720330-2164,+47,+47 82 34 11 72,1972-03-30,True
Erik,Moe,Andreassenhavna 6,Fredriksen,2995,Norge,NO,19751014-0329,+47,42521457,1975-10-14,True
Christer,Englund,Kyrkovägen 672,Växjö,48227,Sverige,SE,19891214-8824,+46,0692-054 27,1989-12-14,True
Siv,Rønning,Jenssenfaret 70G,Arnesen,0854,Norge,NO,19750404-4648,+47,76355665,1975-04-04,True
Elisabet,Andersson,Skogsvägen 9,Malmö,23625,Sverige,SE,19650303-8595,+46,+46 (0)8 108 615 38,1965-03-03,True
Mattias,Carlsson,Furuvägen 1,Falun,67626,Sverige,SE,19510529-9639,+46,08-39 97 72,1951-05-29,True
Maria,Jonsson,Parkgränd 286,Göteborg,19868,Sverige,SE,19751219-1629,+46,0024-53 76 21,1975-12-19,True
Craig,Black,Miranda Cove 004,Wattsside,40894,Danmark,DK,19441109-7293,+45,(922)853-5870,1944-11-09,True
Stefan,Persson,Industristigen 27,Örebro,13556,Sverige,SE,19680815-1857,+46,0653-73 66 22,1968-08-15,True
Desiree,Miles,Richard Fork 25051,Huntburgh,15690,Danmark,DK,19531213-9727,+45,369.909.2044x91525,1953-12-13,True
Helge,Andresen,Engenrøa 30,Roysund,4774,Norge,NO,19720106-9813,+47,98328520,1972-01-06,True
Teija,Kosonen,Laakavuorenkuja 385,Pielavesi,86377,Finland,FI,19820529-885Y,+358,0476660484,1982-05-29,True
Else,Hanssen,Knudsenvika 06,Andresen,7765,Norge,NO,19421227-9133,+47,480 02 518,1942-12-27,True
Andreas,Nygård,Strømeggen 937,Martinsen,5566,Norge,NO,19990725-2902,+47,989 14 184,1999-07-25,True
Solveig,Andersen,Vikmarka 2,Sisselsjøen,1410,Norge,NO,19840730-8106,+47,29 85 14 64,1984-07-30,True
Margareta,Karlsson,Bäcktorget 834,Eskilstuna,56641,Sverige,SE,19550506-2589,+46,+46 (0)614 968 61,1955-05-06,True
Shannon,Rios,Dawn Ways 7688,Ricardoside,00720,Danmark,DK,19790905-7374,+47,(519)399-9379,1979-09-05,True
Line,Jørgensen,Abrahamsenbråten 6,Lien,5355,Norge,NO,19431203-9785,+47,439 77 899,1943-12-03,True
Ingeborg,Edlund,Åkertorget 6,Motala,81609,Sverige,SE,19830916-7682,+46,021-926 47 12,1983-09-16,True
Eivind,Aune,Sivertseneggen 50H,Ellingsen,6691,Norge,NO,19951023-8003,+47,954 20 653,1995-10-23,True
Elisabeth,Öberg,Furuvägen 3,Falun,28834,Sverige,SE,19540214-2064,+46,08-58 75 21,1954-02-14,True
Birgitta,Hedlund,Storgränd 04,Nyköping,40837,Sverige,SE,19780322-5694,+46,0865-12 85 35,1978-03-22,True
Terje,Hagen,Moehaugen 8A,Kennethhelle,2601,Norge,NO,19830629-1887,+47,943 56 674,1983-06-29,True
Olov,Svensson,Industrivägen 28,Uddevalla,40988,Sverige,SE,19460818-1677,+46,08-48 02 62,1946-08-18,True
Malin,Persson,Strandgatan 329,Ängelholm,34827,Sverige,SE,19900926-1387,+46,+46 (0)94 58 04 87,1990-09-26,True
Ulrika,Nilsson,Kvarngatan 482,Halmstad,29264,Sverige,SE,19660601-4025,+46,078-209 40 49,1966-06-01,True
Kjersti,Abrahamsen,Sandviklyngen 5F,Martineborg,4936,Norge,NO,19530625-2114,+47,+47 58 97 24 31,1953-06-25,True
Elmeri,Karppinen,Porinpolku 7,Vesanto,12667,Finland,FI,19860908-7321,+358,+358846661964,1986-09-08,True
Olavi,Jokinen,Walentin Chorellin tie 184,Lemi,11617,Finland,FI,19920103-8534,+358,(+358) 196725855,1992-01-03,True
Kimberly,Ball,Ford Park 5371,West April,55317,Danmark,DK,19591115-2421,+45,001-781-695-8438x724,1959-11-15,True
Georg,Andersson,Kyrkgatan 1,Linköping,30795,Sverige,SE,19820711-3638,+46,08-070 265 54,1982-07-11,True
Arild,Lunde,Isaksenberget 161,Hagen,6795,Norge,NO,19750927-0911,+47,+47 07 53 97 60,1975-09-27,True
Sander,Bakke,Jacobsenberget 96,Perøy,1952,Norge,NO,19660408-1421,+47,92059650,1966-04-08,True
Ingrid,Andersson,Stationsgatan 6,Göteborg,67671,Danmark,SE,19860502-2519,+46,+46 (0)286 275 49,1986-05-02,True
Erik,Olsson,Kyrkogatan 36,Nyköping,83053,Sverige,SE,19550527-0717,46,+46 (0)8 007 340 79,1955-05-27,True
Alexander,Ekström,Kyrkgränd 409,Uppsala,13884,Sverige,SE,19690827-3715,+46,007-958 37 14,1969-08-27,True
Christian,Alexander,John Stravenue 4519,Buckville,27651,Danmark,DK,19920502-1004,+45,213.214.5307,1992-05-02,True
Gary,Taylor,Cooper Fords 4596,Port Shelby,64052,Danmark,DK,19921001-0521,+45,957.448.0195,1992-10-01,True
Robert,Cox,Mcbride Track 10200,Stephenfurt,37733,Danmark,DK,19680613-6897,+45,(504)671-9025x3302,1968-06-13,True
Ingrid,Gulbrandsen,Ruudengen 9,Knutsen,6349,Norge,NO,19711016-5211,+47,991 02 487,1971-10-16,True
Maren,Hagen,Rønningalléen 49,Sørensen,7283,Norge,NO,19600608-3939,+47,04 69 13 30,1960-06-08,True
Linda,Andersson,Parkgränd 3,Nyköping,47521,Sverige,SE,19891018-0499,+46,0186-75 62 46,1989-10-18,True
Elise,Sandvik,Johansenhøgda 3B,Steinarberg,0086,Norge,NO,19760818-1869,+47,49926445,1976-08-18,True
Irmeli,Suhonen,Maanmittarinpolku 044,Kalajoki,88379,Finland,FI,19650809-121F,+358,(+358) 465409712,1965-08-09,True
Ida,Larsson,Villatorget 577,Östersund,24544,Sverige,SE,19840826-3291,+46,0004-65 42 22,1984-08-26,True
Johan,Björkman,Kvarngatan 5,Gävle,27587,Sverige,SE,19740413-0432,+46,08-644 872 32,1974-04-13,True
Briana,Robertson,Kristina Inlet 5589,Port Andrew,85063,Danmark,DK,19750126-7543,+45,(534)724-3823x8941,1975-01-26,True
Bryan,Patterson,Green Place 982,New Valeriemouth,28305,Danmark,DK,19440301-7994,+45,+1-794-517-1340x5702,1944-03-01,True
Cecilia,Eriksson,Granvägen 17,Trelleborg,19327,Sverige,SE,19520405-8262,+46,0176-58 40 41,1952-04-05,True
Zachary,Fox,Michelle Brook 26591,North Matthewmouth,51335,Danmark,DK,19530609-0910,+45,001-257-258-2250x53759,1953-06-09,True
Caroline,Lundin,Nygatan 7,Ängelholm,25986,Sverige,SE,19810821-7314,+46,094-08 10 72,1981-08-21,True
Marie,Johannessen,Bøeeggen 37,Svendsen,3614,Norge,NO,19971027-3546,+47,48136564,1997-10-27,True
Karl,Nilsson,Parkgatan 94,Motala,45636,Sverige,SE,19640430-7141,+46,0867-193 49,1964-04-30,True
Anders,Lundin,Idrottsvägen 1,Karlskrona,86816,Sverige,SE,19950628-9320,+46,+46 (0)23 68 31 74,1995-06-28,True
Inga,Carlsson,Parkvägen 1,Varberg,56797,Sverige,SE,19870105-0401,+46,08-371 05 41,1987-01-05,True
Aili,Kinnunen,Dosentintie 979,Ylivieska,33650,Finland,FI,19531229-808A,+358,+358 724324196,1953-12-29,True
Karin,Bengtsson,Parkgatan 54,Ängelholm,86731,Sverige,SE,19700529-0913,+46,091-450 37 77,1970-05-29,True
Kirsten,Kristoffersen,Christensenplassen 02,Bakke,5968,Norge,NO,19810607-4338,+47,43021903,1981-06-07,True
Ingvar,Johansson,Trädgårdsgatan 892,Karlstad,20254,Sverige,SE,19890922-5020,+46,0824-548 50,1989-09-22,True
Matilda,Kristiansson,Kvarnvägen 21,Stockholm,99514,Sverige,SE,19741103-3656,+46,097-88 19 48,1974-11-03,True
Leif,Dahlberg,Trädgårdstorget 34,Östersund,74428,Sverige,SE,19430204-4990,+46,+46 (0)78 79 92 34,1943-02-04,True
Marit,Mikkelsen,Kristiansenlia 72,Karlsen,6935,Norge,NO,19530105-9267,+47,42046510,1953-01-05,True
Emanuel,Mattsson,Industristigen 06,Luleå,95721,Sverige,SE,19841028-7189,+46,08-799 052 11,1984-10-28,True
Ola,Karlsson,Stationsvägen 4,Göteborg,56113,Sverige,SE,19771231-2017,+46,020-410 62 72,1977-12-31,True
Ole,Nygård,Kristiansenroa 2C,Mathisen,8902,Norge,NO,19510429-4059,+47,916 23 192,1951-04-29,True
Anders,Johansson,Parkstigen 214,Örnsköldsvik,39282,Sverige,SE,19570701-4258,+46,08-114 47 89,1957-07-01,True
Erika,Martinez,Robles Alley 7224,Lake Eugeneton,19822,Danmark,DK,19630523-3755,+45,524.755.3742,1963-05-23,True
Jonas,Svensson,Gentorget 309,Motala,58382,Sverige,SE,19570801-3522,+46,0771-695 81,1957-08-01,True
Irene,Abrahamsen,Antonsenengen 7,Gunnarnes,5020,Norge,NO,19511004-3724,+47,43177896,1951-10-04,True
Marja,Hämäläinen,Runonlaulajankuja 82,Pyhäntä,59084,Finland,FI,19511010-687X,+358,+358 88 1882181,1951-10-10,True
Tone,Rønning,Eidestykket 4D,Tangen,0639,Norge,NO,19520308-2125,+47,09984631,1952-03-08,True
Peter,Löfgren,Kyrkgatan 6,Eskilstuna,61059,Sverige,SE,19670307-8872,+46,+46 (0)791 448 68,1967-03-07,True
Eva,Forsberg,Trädgårdsvägen 066,Kristianstad,87751,Sverige,SE,19400911-7234,+46,018-853 02 63,1940-09-11,True
Leif,Hedberg,Storgatan 27,Ängelholm,78747,Sverige,SE,19990214-9513,+46,029-391 99 86,1999-02-14,True
Grethe,Solheim,Jørgensenrøa 7,Elinøy,4496,Norge,NO,19510208-6825,+47,87030513,1951-02-08,True
Markus,Helland,Lundekollen 29E,Randihavn,3718,Norge,NO,19920707-1719,+47,+47 87 30 09 11,1992-07-07,True
David,Gray,Justin Mill 5338,Charlesstad,73314,Danmark,DK,19570128-0808,+45,(848)255-5626x74730,1957-01-28,True
Olof,Holm,Furugatan 2,Västerås,33007,Sverige,SE,19410523-0719,+46,08-953 681 45,1941-05-23,True
Birgitta,Johansson,Parktorget 8,Alingsås,34694,Sverige,SE,19920128-6670,+46,08-63 41 37,1992-01-28,True
Tomas,Andersson,Järnvägsvägen 12,Skellefteå,90858,Sverige,SE,19730409-2692,+46,013-641 25 05,1973-04-09,True
Rolf,Persson,Parkvägen 669,Västerås,15408,Sverige,SE,19480214-4377,+46,+46 (0)901 832 09,1948-02-14,True
Ingrid,Thorsen,Christensenalléen 93B,Kimsand,2373,Norge,NO,19861219-8364,+47,419 06 257,1986-12-19,True
Nils,Samuelsson,Åkergatan 6,Sundsvall,14237,Sverige,SE,19770410-1146,+46,08-50 57 85,1977-04-10,True
Anders,Dahlberg,Skolgatan 592,Lund,61365,Sverige,SE,19850108-8755,+46,0932-93 44 22,1985-01-08,True
Kristoffer,Aasen,Knutsenhaugen 54D,Markusdal,3071,Norge,NO,19621203-4369,+47,41107176,1962-12-03,True
Terttu,Hakkarainen,Rantavarastonbulevardi 92,Oulu,23204,Finland,FI,19731105-612Y,+358,0118672803,1973-11-05,True
Christer,Larsson,Furutorget 7,Borås,53237,Sverige,SE,19640213-9906,+46,08-384 022 26,1964-02-13,True
Per,Lundström,Strandvägen 189,Landskrona,22585,Sverige,SE,19480312-4778,+46,08-254 72 49,1948-03-12,True
Robin,Park,Glover Plains 4559,North Jenniferville,15435,Danmark,DK,19680925-7167,+45,(955)884-2047x1892,1968-09-25,True
Anette,Ahmed,Kristoffersenstubben 59D,Christensen,5084,Norge,NO,19490519-0070,+47,42 42 02 28,1949-05-19,True
Bridget,King,Jose Locks 238,Martinezville,25524,Danmark,DK,19850410-9509,+45,+1-371-857-3756x69159,1985-04-10,True
Judy,Cole,Mcdonald Junctions 27052,Alexanderhaven,79603,Danmark,DK,19961129-6182,+45,7714253502,1996-11-29,True
Tove,Kristoffersen,Danielsenskrenten 7,Åsefoss,8777,Norge,NO,19970821-0316,+47,94020458,1997-08-21,True
Pontus,Johansson,Ekgränd 081,Luleå,28566,Sverige,SE,19550424-3832,+46,+46 (0)148 897 46,1955-04-24,True
Tobias,Simonsen,Hansengjerdet 870,Anitabø,6011,Norge,NO,19660301-3231,+47,95286236,1966-03-01,True
Sven,Andreasson,Trädgårdsgatan 72,Växjö,63414,Sverige,SE,19830823-6465,+46,08-620 48 26,1983-08-23,True
Per,Karlsson,Backvägen 684,Sandviken,49647,Sverige,SE,19480625-6568,+46,08-575 18 13,1948-06-25,True
Ann,Jacobsen,Eidestykket 3,Lien,8364,Norge,NO,19510123-8024,+47,06 95 12 35,1951-01-23,True
Phyllis,Smith,Evans Hollow 4820,West Gilbertmouth,71734,Danmark,DK,19700525-8072,+45,(517)968-3674x08831,1970-05-25,True
Steinar,Hagen,Haugeroa 6E,Arnestrøm,5399,Norge,NO,19871227-0516,+47,94751637,1987-12-27,True
Lena,Strömberg,Skolgatan 990,Eskilstuna,99684,Sverige,SE,19770528-7487,+46,0702-305 84,1977-05-28,True
Sven,Andersson,Skolgränd 787,Karlskoga,74108,Sverige,SE,19401211-0208,+46,095-675 71 06,1940-12-11,True
Sofia,Sjöberg,Backtorget 49,Mölndal,56763,Sverige,SE,19580828-7427,+46,+46 (0)886 359 76,1958-08-28,True
Magne,Jenssen,Sandvikholtet 86,Aas,3544,Norge,NO,19750807-4089,+47,50892352,1975-08-07,True
Anna,Sundström,Idrottsvägen 023,Jönköping,33063,Sverige,SE,19721020-4893,+46,0033-96 48 72,1972-10-20,True
Robert,Herrera,Deanna Trail 3638,East Briana,86091,Danmark,DK,19480619-9533,+45,(675)276-3644x8299,1948-06-19,True
Markus,Berntsen,Nguyenalléen 6,Paulsen,3824,Norge,NO,19760109-1259,+47,71668490,1976-01-09,True
Sofie,Christensen,Abrahamsenekra 43,Pedersen,6147,Norge,NO,19530107-4218,+47,31 26 81 82,1953-01-07,True
Jennifer,Morris,Smith Vista 05796,Port Carmenberg,37209,Danmark,DK,19540911-6683,+45,3203501170,1954-09-11,True
Daniel,Jenssen,Kristiansengjerdet 9,Steinarsand,6537,Norge,NO,19700620-6695,+47,03964044,1970-06-20,True
Hege,Bakke,Hanssenlia 45,Eliassen,3412,Norge,NO,19711022-0389,+47,+4742774348,1971-10-22,True
Jose,Wilson,Carroll Rapids 01965,Kimberlyport,98174,Danmark,DK,19990811-7790,+45,(279)615-0355,1999-08-11,True
Jorunn,Solberg,Svendsenfaret 115,Pålsjøen,0431,Norge,NO,19760805-9354,+47,+47 69 83 09 54,1976-08-05,True
Margit,Johansson,Fabriksstigen 2,Borås,91950,Sverige,SE,19980405-5374,+46,079-89 71 71,1998-04-05,True
Katarina,Johansson,Parkvägen 78,Alingsås,67750,Sverige,SE,19680921-9771,+46,+46 (0)57 31 28 17,1968-09-21,True
Hans,Karlsson,Stationsgränd 28,Borlänge,28625,Sverige,SE,19661212-2826,+46,08-80 90 96,1966-12-12,True
Inga-Lill,Karlsson,Industristigen 35,Kalmar,20838,Sverige,SE,19740922-7089,+46,+46 (0)050 942 14,1974-09-22,True
Harald,Strandberg,Granstigen 69,Jönköping,77237,Sverige,SE,19650112-2147,+46,+46 (0)784 345 91,1965-01-12,True
Roger,Aas,Lundberget 4,Ellenstad,1443,Norge,NO,19820205-3002,+47,47546690,1982-02-05,True
Andreas,Paulsson,Nytorget 6,Alingsås,95105,Sverige,SE,19491125-2682,+46,+46 (0)667 581 05,1949-11-25,True
Philip,Ericsson,Fabriksvägen 585,Örebro,44972,Sverige,SE,19420528-3489,+46,08-18 60 06,1942-05-28,True
Kåre,Ali,Olsenstien 290,Simonsen,0953,Norge,NO,19711225-1796,+47,978 12 799,1971-12-25,True
Harald,Lie,Moenringen 8,Antonsen,7185,Norge,NO,19930207-6879,+47,13597863,1993-02-07,True
Marita,Bengtsson,Ängsvägen 993,Kristianstad,79606,Sverige,SE,19680801-7027,+46,08-85 30 67,1968-08-01,True
Torsten,Adolfsson,Genstigen 43,Trollhättan,47294,Sverige,SE,19920801-3070,+46,062-21 15 91,1992-08-01,True
Fred,Villa,Timothy Junctions 619,East Abigail,76499,Danmark,DK,19550308-6341,+45,297.287.5438x053,1955-03-08,True
Viktoria,Skoglund,Nystigen 98,Linköping,70203,Sverige,SE,19920507-2092,+46,0457-588 46,1992-05-07,True
Kajsa,Lindgren,Fabrikstorget 28,Lidköping,89251,Sverige,SE,19950216-8085,+46,0488-184 93,1995-02-16,True
Marie,Henriksson,Åkervägen 8,Ängelholm,95942,Sverige,SE,19440313-6541,+46,08-956 94 63,1944-03-13,True
Rhonda,Andersen,Daniel Keys 47216,Vegaville,30066,Danmark,DK,19441112-7125,+45,001-783-806-6797x43187,1944-11-12,True
